price,bedrooms,bathrooms,accommodates,parking_spaces,square_meters,pool,garden,security,pet_friendly,near_beach,location_score,property_age,description_length,num_photos,has_agency,property_type_id,suburb,city,listing_number,listing_url
2220000.0,3,2,7,6.0,0.0,1,1,1,1,1,7,10,2238,30,1,4,Franskraal,Gansbaai,P24-116561510,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116561510
2250000.0,3,2,7,6.0,0.0,0,1,0,1,1,7,10,741,16,1,4,Kleinbaai,Gansbaai,P24-116673867,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116673867
2250000.0,2,2,5,2.0,0.0,1,1,1,1,1,9,10,767,42,1,4,Meerenbosch,Hermanus,P24-116826190,https://www.property24.com/for-sale/meerenbosch/hermanus/western-cape/10454/116826190
2250000.0,2,1,5,4.0,0.0,0,1,0,1,1,8,10,618,27,1,4,Palmiet,Kleinmond,P24-114960927,https://www.property24.com/for-sale/palmiet/kleinmond/western-cape/7842/114960927
2300000.0,3,1,7,2.0,0.0,1,1,1,1,1,9,10,2261,39,1,4,Meerenbosch,Hermanus,P24-116721070,https://www.property24.com/for-sale/meerenbosch/hermanus/western-cape/10454/116721070
2300000.0,2,2,5,4.0,181.0,1,1,0,1,1,7,10,1603,23,1,4,Franskraal,Gansbaai,P24-116602998,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116602998
2300000.0,2,1,5,2.0,249.0,0,1,0,1,1,7,10,1251,22,1,4,Struisbaai,Struisbaai,P24-112160256,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/112160256
2395000.0,2,2,5,10.0,0.0,0,1,1,1,1,7,10,1296,16,1,4,Pearly Beach,Gansbaai,P24-116822592,https://www.property24.com/for-sale/pearly-beach/gansbaai/western-cape/7860/116822592
2395000.0,1,1,3,0.0,855.0,0,0,0,0,1,9,10,1097,15,1,8,Sandbaai,Hermanus,P24-116745796,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116745796
2400000.0,4,3,9,5.0,0.0,0,1,0,1,1,8,10,1256,43,1,4,Kleinmond Central,Kleinmond,P24-116724836,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116724836
2400000.0,1,1,3,0.0,1870.0,0,1,0,0,1,8,10,2192,11,1,8,Bettys Bay,Bettys Bay,P24-116752677,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116752677
2400000.0,4,2,9,8.0,0.0,0,1,0,1,1,8,10,1600,26,1,4,Bettys Bay,Bettys Bay,P24-114197844,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/114197844
2450000.0,2,1,5,1.0,0.0,1,1,1,1,1,9,10,1407,31,1,5,Westcliff,Hermanus,P24-116788245,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/116788245
2450000.0,3,2,7,4.0,0.0,0,1,1,1,1,7,10,796,23,1,4,De Kelders,Gansbaai,P24-116610377,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116610377
2450000.0,3,2,7,4.0,0.0,0,1,0,0,1,7,10,814,30,1,4,De Kelders,Gansbaai,P24-106372796,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/106372796
2450000.0,3,2,7,4.0,0.0,1,1,1,1,1,7,10,2254,55,1,4,Gansbaai Central,Gansbaai,P24-116755747,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116755747
2450000.0,2,2,5,1.0,0.0,0,0,0,0,1,7,10,2131,22,1,5,De Kelders,Gansbaai,P24-116759353,https://www.property24.com/for-sale/de-kelders/gansbaai/western-cape/12117/116759353
2480000.0,2,1,5,2.0,0.0,0,1,0,1,1,8,10,832,24,1,4,Bettys Bay,Bettys Bay,P24-116696736,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116696736
2485000.0,3,1,7,8.0,0.0,0,1,1,1,0,7,10,1518,21,1,4,Villiersdorp,Villiersdorp,P24-116818288,https://www.property24.com/for-sale/villiersdorp/villiersdorp/western-cape/10613/116818288
2495000.0,1,1,3,0.0,810.0,1,0,1,0,1,7,10,890,21,1,8,Struisbaai,Struisbaai,P24-116655368,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116655368
2495000.0,3,2,7,6.0,0.0,0,1,1,1,0,7,10,1432,22,1,4,Swellendam,Swellendam,P24-116742236,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116742236
2495000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,468,18,1,8,Struisbaai,Struisbaai,P24-116734591,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116734591
2499900.0,4,1,9,2.0,0.0,1,1,0,1,1,7,10,1248,23,1,4,Franskraal,Gansbaai,P24-116725569,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116725569
2500000.0,4,2,9,6.0,0.0,0,1,1,1,0,7,10,2277,24,1,4,Napier,Napier,P24-116810070,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116810070
2500000.0,3,2,7,6.0,845.0,0,1,0,1,1,7,10,2184,43,1,4,Pearly Beach,Gansbaai,P24-116320146,https://www.property24.com/for-sale/pearly-beach/gansbaai/western-cape/7860/116320146
2500000.0,3,2,7,2.0,0.0,0,0,0,1,1,7,10,1100,22,1,4,Kleinbaai,Gansbaai,P24-116816793,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116816793
2500000.0,3,3,7,2.0,0.0,0,0,1,0,1,8,10,930,33,1,4,Kleinmond Central,Kleinmond,P24-116808443,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116808443
2500000.0,4,2,9,2.0,0.0,0,1,1,1,0,7,10,1472,43,1,4,Napier,Napier,P24-116527527,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116527527
2500000.0,3,1,7,6.0,0.0,0,1,0,1,0,7,10,1480,36,1,4,Grabouw,Grabouw,P24-116740466,https://www.property24.com/for-sale/grabouw/grabouw/western-cape/16681/116740466
2500000.0,2,2,5,4.0,0.0,0,1,0,0,1,8,10,1269,25,1,4,Bettys Bay,Bettys Bay,P24-116751757,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116751757
2500000.0,4,2,9,8.0,0.0,0,1,0,1,0,7,10,1620,44,1,4,Napier,Napier,P24-116811407,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116811407
2500000.0,3,2,7,4.0,0.0,0,0,0,1,1,7,10,967,21,1,4,Kleinbaai,Gansbaai,P24-116785313,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116785313
2500000.0,2,2,5,0.0,0.0,0,1,0,0,0,7,10,951,19,1,4,Baardskeerdersbos,Baardskeerdersbos,P24-116755894,https://www.property24.com/for-sale/baardskeerdersbos/baardskeerdersbos/western-cape/7878/116755894
2550000.0,2,1,5,2.0,0.0,0,0,1,0,0,7,10,1514,24,1,4,Bot River,Bot River,P24-116780490,https://www.property24.com/for-sale/bot-river/bot-river/western-cape/10872/116780490
2550000.0,3,2,7,2.0,0.0,0,1,0,1,1,7,10,1317,18,1,4,Struisbaai,Struisbaai,P24-116741116,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116741116
2556500.0,3,2,7,4.0,0.0,0,1,0,1,0,7,10,688,15,1,4,Swellendam,Swellendam,P24-116721292,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116721292
2595000.0,3,1,7,3.0,925.0,1,1,0,1,1,7,10,850,22,1,4,Struisbaai,Struisbaai,P24-116800835,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116800835
2600000.0,2,2,5,5.0,93.0,0,1,1,1,1,9,10,1459,22,1,5,Westcliff,Hermanus,P24-116655852,https://www.property24.com/for-sale/westcliff/hermanus/western-cape/7853/116655852
2600000.0,3,2,7,2.0,800.0,1,1,0,1,1,8,10,542,19,1,4,Heuningkloof,Kleinmond,P24-111830713,https://www.property24.com/for-sale/heuningkloof/kleinmond/western-cape/7839/111830713
2600000.0,1,2,3,6.0,0.0,0,1,0,1,0,7,10,1545,21,1,4,Swellendam,Swellendam,P24-116765969,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116765969
2600000.0,4,1,9,2.0,0.0,1,1,0,0,1,7,10,2364,30,1,4,Franskraal,Gansbaai,P24-116778137,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116778137
2600000.0,4,3,9,2.0,0.0,0,0,0,0,0,7,10,1506,22,1,4,Caledon,Caledon,P24-116731024,https://www.property24.com/for-sale/caledon/caledon/western-cape/7873/116731024
2650000.0,2,2,5,4.0,0.0,1,1,1,1,1,9,10,1380,27,1,4,Sandbaai,Hermanus,P24-116679935,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116679935
2650000.0,3,2,7,3.0,0.0,1,1,1,1,1,9,10,1037,24,1,4,Sandbaai,Hermanus,P24-116799965,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116799965
2650000.0,4,3,9,6.0,0.0,0,1,1,1,0,7,10,2460,33,1,4,Bot River,Bot River,P24-116714260,https://www.property24.com/for-sale/bot-river/bot-river/western-cape/10872/116714260
2690000.0,4,3,9,7.0,933.0,0,1,1,1,1,7,10,1769,58,1,4,Kleinbaai,Gansbaai,P24-116830484,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116830484
2690000.0,4,3,9,4.0,0.0,0,1,0,1,1,7,10,989,27,1,4,Kleinbaai,Gansbaai,P24-109001190,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/109001190
2690000.0,4,3,9,8.0,933.0,0,1,1,1,1,7,10,2581,29,1,4,Kleinbaai,Gansbaai,P24-116549040,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116549040
2690000.0,4,3,9,4.0,0.0,0,1,0,0,1,7,10,535,65,1,4,Kleinbaai,Gansbaai,P24-115817739,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/115817739
2690000.0,3,3,7,3.0,933.0,0,0,0,1,1,7,10,511,26,1,4,Klipfonteyn,Gansbaai,P24-116816713,https://www.property24.com/for-sale/klipfonteyn/gansbaai/western-cape/7867/116816713
2690000.0,4,3,9,4.0,0.0,0,0,0,1,1,7,10,1332,28,1,4,Kleinbaai,Gansbaai,P24-115604938,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/115604938
2690000.0,4,3,9,8.0,0.0,1,1,1,1,1,7,10,2119,52,1,4,Kleinbaai,Gansbaai,P24-115258111,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/115258111
2695000.0,4,2,9,6.0,0.0,0,1,0,1,1,7,10,1053,19,1,4,Bredasdorp,Bredasdorp,P24-116748712,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116748712
2695000.0,4,4,9,2.0,0.0,0,1,0,1,1,7,10,813,22,1,4,Kleinbaai,Gansbaai,P24-115789557,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/115789557
2695000.0,4,3,9,6.0,0.0,0,1,1,1,1,7,10,865,30,1,4,Franskraal,Gansbaai,P24-116749132,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116749132
2735000.0,1,1,3,0.0,152.0,0,0,0,0,1,7,10,2106,18,1,8,Pearly Beach,Gansbaai,P24-116816228,https://www.property24.com/for-sale/pearly-beach/gansbaai/western-cape/7860/116816228
2750000.0,3,2,7,6.0,0.0,0,1,1,1,0,7,10,1977,26,1,4,Swellendam,Swellendam,P24-116651529,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116651529
2750000.0,3,3,7,6.0,0.0,0,1,0,1,0,7,10,1734,57,1,4,Bredasdorp,Bredasdorp,P24-116708762,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116708762
2750000.0,3,2,7,3.0,0.0,0,1,1,1,1,9,10,2192,23,1,4,Fisherhaven,Hermanus,P24-116766521,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/116766521
2775000.0,3,2,7,8.0,0.0,0,1,0,0,1,7,10,620,36,1,4,Perlemoenbaai,Gansbaai,P24-116812533,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116812533
2795000.0,4,3,9,6.0,0.0,0,1,0,1,0,7,10,1240,42,1,4,Napier,Napier,P24-116707874,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116707874
2795000.0,3,2,7,4.0,0.0,1,1,1,1,1,9,10,1393,25,1,4,Sandbaai,Hermanus,P24-116669592,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116669592
2800000.0,1,1,3,0.0,0.0,0,0,0,0,1,8,10,1411,10,1,8,Klein Berlyn,Kleinmond,P24-116829448,https://www.property24.com/for-sale/klein-berlyn/kleinmond/western-cape/7840/116829448
2800000.0,3,2,7,8.0,70.0,0,1,0,1,1,8,10,1826,18,1,4,Bettys Bay,Bettys Bay,P24-116713975,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116713975
2800000.0,3,2,7,8.0,70.0,0,1,0,1,1,8,10,1938,16,1,4,Bettys Bay,Bettys Bay,P24-116645277,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116645277
2800000.0,1,1,3,3.0,0.0,0,1,0,1,0,7,10,792,18,1,4,Swellendam,Swellendam,P24-112131419,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/112131419
2850000.0,3,2,7,0.0,0.0,0,1,0,1,1,7,10,2925,32,1,4,Pringle Bay,Pringle Bay,P24-115764487,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/115764487
2850000.0,3,2,7,4.0,0.0,0,1,0,1,1,8,10,809,34,1,4,Bettys Bay,Bettys Bay,P24-116602653,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116602653
2875000.0,3,2,7,2.0,0.0,0,1,0,1,1,7,10,1269,25,1,4,Pringle Bay,Pringle Bay,P24-115404214,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/115404214
2890000.0,4,2,9,3.0,0.0,0,1,1,1,1,7,10,1781,22,1,4,Kleinbaai,Gansbaai,P24-116808344,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116808344
2895000.0,5,2,11,4.0,0.0,0,1,0,1,1,7,10,658,23,1,4,Perlemoenbaai,Gansbaai,P24-116528082,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116528082
2895000.0,5,2,11,2.0,0.0,0,1,1,0,1,7,10,734,38,1,4,Perlemoenbaai,Gansbaai,P24-116828329,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116828329
2895000.0,5,2,11,1.0,0.0,0,1,0,0,1,7,10,1091,39,1,4,Perlemoenbaai,Gansbaai,P24-116818024,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116818024
2895000.0,3,2,7,2.0,0.0,0,1,0,1,0,7,10,958,18,1,4,Struisbaai,Struisbaai,P24-116812199,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116812199
2895000.0,5,3,11,2.0,0.0,1,1,1,1,1,7,10,1443,37,1,4,Perlemoenbaai,Gansbaai,P24-116835630,https://www.property24.com/for-sale/perlemoenbaai/gansbaai/western-cape/7866/116835630
2900000.0,1,1,3,0.0,0.0,0,0,1,0,1,9,10,1053,21,1,8,Onrus,Hermanus,P24-116825102,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116825102
2900000.0,3,2,7,5.0,0.0,0,1,0,1,1,9,10,974,20,1,4,Fisherhaven,Hermanus,P24-115317207,https://www.property24.com/for-sale/fisherhaven/hermanus/western-cape/10544/115317207
2950000.0,1,1,3,0.0,945.0,0,1,0,0,0,7,10,3631,46,1,11,Riviersonderend,Riviersonderend,P24-116814570,https://www.property24.com/for-sale/riviersonderend/riviersonderend/western-cape/7876/116814570
2950000.0,1,1,3,0.0,317.0,0,1,0,0,0,7,10,2146,22,1,11,Riviersonderend,Riviersonderend,P24-116404437,https://www.property24.com/for-sale/riviersonderend/riviersonderend/western-cape/7876/116404437
2950000.0,3,2,7,4.0,0.0,0,1,0,1,1,9,10,847,34,1,4,Sandbaai,Hermanus,P24-116692809,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116692809
2950000.0,3,2,7,6.0,0.0,0,1,0,1,1,9,10,1058,16,1,4,Sandbaai,Hermanus,P24-116754380,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116754380
2950000.0,3,2,7,3.0,0.0,1,1,0,1,1,9,10,1146,14,1,4,Onrus,Hermanus,P24-116740213,https://www.property24.com/for-sale/onrus/hermanus/western-cape/10648/116740213
2950000.0,4,2,9,4.0,0.0,0,1,0,1,0,7,10,1049,21,1,4,Swellendam,Swellendam,P24-116701333,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116701333
2970000.0,5,3,11,8.0,400.0,0,1,1,1,1,7,10,1545,27,1,4,Franskraal,Gansbaai,P24-116552722,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116552722
2970000.0,2,2,5,3.0,0.0,1,1,0,1,1,7,10,1199,25,1,4,Franskraal,Gansbaai,P24-116806416,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116806416
2970000.0,5,3,11,8.0,400.0,0,1,1,1,1,7,10,1692,67,1,4,Franskraal,Gansbaai,P24-116585434,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116585434
2970000.0,5,3,11,8.0,400.0,0,1,1,1,1,7,10,2268,62,1,4,Franskraal,Gansbaai,P24-116569282,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116569282
2995000.0,3,3,7,4.0,0.0,0,1,1,1,0,7,10,996,27,1,4,Bredasdorp,Bredasdorp,P24-116753042,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116753042
2995000.0,3,2,7,5.0,0.0,1,1,1,0,1,8,10,792,27,1,4,Kleinmond Central,Kleinmond,P24-106672850,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/106672850
2995000.0,2,2,5,2.0,125.0,0,1,0,1,1,8,10,557,6,1,4,Bettys Bay,Bettys Bay,P24-116796028,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116796028
2995000.0,3,2,7,4.0,0.0,0,1,1,1,1,7,10,2043,26,1,4,Kleinbaai,Gansbaai,P24-114106253,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/114106253
2995000.0,3,2,7,6.0,605.0,0,1,0,1,1,7,10,1225,33,1,4,Kleinbaai,Gansbaai,P24-116289270,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116289270
2995000.0,3,2,7,0.0,210.0,0,0,0,1,1,7,10,995,22,1,4,Kleinbaai,Gansbaai,P24-116685891,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116685891
2995000.0,3,2,7,4.0,0.0,0,1,1,0,1,7,10,1063,24,1,4,Kleinbaai,Gansbaai,P24-116831609,https://www.property24.com/for-sale/kleinbaai/gansbaai/western-cape/7865/116831609
2995000.0,2,2,5,4.0,0.0,0,1,0,1,1,7,10,1360,28,1,4,Pringle Bay,Pringle Bay,P24-116718430,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116718430
2995000.0,3,2,7,6.0,0.0,1,1,0,1,1,8,10,459,22,1,4,Heuningkloof,Kleinmond,P24-116699803,https://www.property24.com/for-sale/heuningkloof/kleinmond/western-cape/7839/116699803
2995000.0,2,2,5,5.0,0.0,0,1,1,1,0,7,10,1543,22,1,4,Struisbaai,Struisbaai,P24-116656877,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116656877
3090000.0,4,2,9,4.0,0.0,0,1,0,1,1,8,10,729,25,1,4,Bettys Bay,Bettys Bay,P24-116578468,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116578468
3095000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,1392,11,1,8,Rooi Els,Rooi Els,P24-116839833,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116839833
3095000.0,1,1,3,0.0,0.0,0,0,0,0,1,7,10,1194,13,1,8,Rooi Els,Rooi Els,P24-116839693,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116839693
3100000.0,1,1,3,0.0,0.0,1,0,0,0,1,7,10,1332,18,1,8,Rooi Els,Rooi Els,P24-116823072,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116823072
3100000.0,3,2,7,4.0,0.0,0,1,1,1,0,7,10,1252,17,1,4,Swellendam,Swellendam,P24-116839263,https://www.property24.com/for-sale/swellendam/swellendam/western-cape/7598/116839263
3150000.0,5,3,11,6.0,0.0,0,1,1,1,1,7,10,964,28,1,4,Franskraal,Gansbaai,P24-113798920,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/113798920
3150000.0,7,2,15,4.0,0.0,0,0,0,1,1,7,10,671,50,1,4,Franskraal,Gansbaai,P24-116830589,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116830589
3175000.0,3,2,7,4.0,0.0,0,1,0,1,1,7,10,1921,32,1,4,Gansbaai Central,Gansbaai,P24-116727563,https://www.property24.com/for-sale/gansbaai-central/gansbaai/western-cape/16693/116727563
3175000.0,4,2,9,4.0,0.0,0,1,0,1,0,7,10,763,19,1,4,Bredasdorp,Bredasdorp,P24-116783749,https://www.property24.com/for-sale/bredasdorp/bredasdorp/western-cape/7882/116783749
3180000.0,5,3,11,5.0,0.0,0,1,0,1,1,7,10,885,25,1,4,Franskraal,Gansbaai,P24-116552830,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116552830
3180000.0,5,3,11,8.0,336.0,0,1,0,1,1,7,10,2963,36,1,4,Franskraal,Gansbaai,P24-116809300,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116809300
3180000.0,5,3,11,6.0,0.0,0,1,0,1,1,7,10,1706,25,1,4,Franskraal,Gansbaai,P24-116674559,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116674559
3180000.0,5,3,11,4.0,0.0,0,1,0,0,1,7,10,1565,30,1,4,Franskraal,Gansbaai,P24-116700840,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116700840
3195000.0,5,3,11,4.0,0.0,0,0,0,1,1,8,10,1697,69,1,4,Klein Berlyn,Kleinmond,P24-116519531,https://www.property24.com/for-sale/klein-berlyn/kleinmond/western-cape/7840/116519531
3195000.0,3,2,7,2.0,0.0,0,1,1,1,1,8,10,2118,51,1,4,Palmiet,Kleinmond,P24-116756108,https://www.property24.com/for-sale/palmiet/kleinmond/western-cape/7842/116756108
3200000.0,3,2,7,8.0,0.0,1,1,1,1,1,8,10,1694,21,1,4,Palmiet,Kleinmond,P24-116690961,https://www.property24.com/for-sale/palmiet/kleinmond/western-cape/7842/116690961
3200000.0,1,1,3,0.0,0.0,1,1,0,0,1,7,10,1255,22,1,8,Rooi Els,Rooi Els,P24-116832604,https://www.property24.com/for-sale/rooi-els/rooi-els/western-cape/7843/116832604
3200000.0,2,2,5,2.0,0.0,0,1,1,0,1,8,10,930,21,1,4,Kleinmond Central,Kleinmond,P24-116766766,https://www.property24.com/for-sale/kleinmond-central/kleinmond/western-cape/16691/116766766
3200000.0,3,2,7,6.0,0.0,0,1,0,0,1,8,10,523,29,1,4,Palmiet,Kleinmond,P24-107267280,https://www.property24.com/for-sale/palmiet/kleinmond/western-cape/7842/107267280
3200000.0,2,2,5,2.0,0.0,0,1,0,1,1,7,10,1761,35,1,4,Pringle Bay,Pringle Bay,P24-116762025,https://www.property24.com/for-sale/pringle-bay/pringle-bay/western-cape/10846/116762025
3200000.0,3,2,7,4.0,0.0,1,1,1,1,1,9,10,1262,24,1,4,Sandbaai,Hermanus,P24-116496432,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116496432
3250000.0,2,2,5,3.0,0.0,0,1,0,1,1,9,10,403,20,1,6,Sandbaai,Hermanus,P24-116823333,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116823333
3250000.0,2,2,5,3.0,0.0,0,0,0,1,1,9,10,788,32,1,4,Sandbaai,Hermanus,P24-116830247,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116830247
3250000.0,2,2,5,3.0,0.0,1,1,1,1,1,9,10,1317,13,1,4,Sandbaai,Hermanus,P24-116838247,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116838247
3250000.0,2,2,5,2.0,0.0,1,0,1,1,1,9,10,1114,16,1,4,Sandbaai,Hermanus,P24-116827158,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116827158
3250000.0,2,2,5,2.0,0.0,0,1,1,1,1,9,10,962,20,1,4,Sandbaai,Hermanus,P24-116823685,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116823685
3250000.0,2,2,5,3.0,0.0,1,1,1,1,1,9,10,1295,33,1,4,Sandbaai,Hermanus,P24-116836463,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116836463
3295000.0,3,3,7,4.0,0.0,1,1,0,1,1,9,10,868,34,1,4,Sandbaai,Hermanus,P24-115046858,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/115046858
3300000.0,4,3,9,6.0,0.0,1,1,1,1,1,8,10,1985,30,1,4,Bettys Bay,Bettys Bay,P24-116421831,https://www.property24.com/for-sale/bettys-bay/bettys-bay/western-cape/7823/116421831
3300000.0,3,2,7,5.0,0.0,1,1,0,1,1,9,10,1387,20,1,4,Sandbaai,Hermanus,P24-116798851,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116798851
3300000.0,2,2,5,4.0,0.0,0,1,0,1,0,7,10,2395,42,1,4,Napier,Napier,P24-116737420,https://www.property24.com/for-sale/napier/napier/western-cape/7877/116737420
3300000.0,1,1,3,0.0,1496.0,1,0,1,0,1,7,10,1123,27,1,8,Romansbaai Estate,Gansbaai,P24-115888689,https://www.property24.com/for-sale/romansbaai-estate/gansbaai/western-cape/16042/115888689
3300000.0,3,2,7,2.0,0.0,0,1,0,1,1,9,10,1166,17,1,4,Sandbaai,Hermanus,P24-116738712,https://www.property24.com/for-sale/sandbaai/hermanus/western-cape/7845/116738712
3395000.0,3,3,7,6.0,0.0,0,1,0,1,1,7,10,1204,22,1,4,Struisbaai,Struisbaai,P24-116836025,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116836025
3395000.0,4,3,9,4.0,0.0,0,1,1,1,1,7,10,1896,45,1,4,Franskraal,Gansbaai,P24-116810808,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116810808
3395000.0,3,3,7,4.0,0.0,0,0,0,1,1,7,10,991,63,1,4,Struisbaai,Struisbaai,P24-116836037,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116836037
3395000.0,5,2,11,6.0,833.0,0,1,0,1,1,7,10,2782,35,1,4,Franskraal,Gansbaai,P24-116761272,https://www.property24.com/for-sale/franskraal/gansbaai/western-cape/7863/116761272
3399000.0,3,2,7,4.0,0.0,0,1,1,1,1,7,10,1020,51,1,4,Struisbaai,Struisbaai,P24-116740966,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116740966
3399000.0,3,3,7,2.0,0.0,0,1,1,0,1,7,10,1524,17,1,4,Struisbaai,Struisbaai,P24-116829216,https://www.property24.com/for-sale/struisbaai/struisbaai/western-cape/7888/116829216
